3590,103,21-06-2023 18:11,1,0.51,OK,OK,0.22,OK,OK,25.15,-0.03,,,6.08,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,104,21-06-2023 18:11,1,0.55,OK,OK,0.31,OK,OK,25.15,0.03,,,6.02,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,105,21-06-2023 18:12,1,0.51,OK,OK,0.25,OK,OK,25.03,-0.03,,,6.03,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,106,21-06-2023 18:12,1,0.59,OK,OK,0.3,OK,OK,25.2,0.03,,,6.02,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,107,21-06-2023 18:13,1,0.47,OK,OK,0.26,OK,OK,25.07,-0.02,,,6.03,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
3590,108,21-06-2023 18:13,1,0.88,OK,OK,0.35,OK,OK,25.2,0,,,6.09,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,109,21-06-2023 18:13,1,0.6,OK,OK,0.29,OK,OK,25.12,-0.05,,,6.05,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
3590,110,21-06-2023 18:14,1,0.61,OK,OK,0.26,OK,OK,25.2,0.05,,,6.01,0.47,OK,OK,OK,OK,OK,,,,,,,,,1
3590,111,21-06-2023 18:14,1,0.61,OK,OK,0.38,OK,OK,25.1,-0.03,,,6.02,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,112,21-06-2023 18:15,1,0.62,OK,OK,0.35,OK,OK,25.15,0,,,6.03,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,113,21-06-2023 18:15,1,0.49,OK,OK,0.23,OK,OK,25.12,0,,,6.03,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
3590,114,21-06-2023 18:15,1,0.71,OK,OK,0.36,OK,OK,25.22,0,,,6.02,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,115,21-06-2023 18:16,1,0.53,OK,OK,0.28,OK,OK,25.07,-0.03,,,6.02,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,116,21-06-2023 18:16,1,0.61,OK,OK,0.31,OK,OK,25.2,0,,,6.03,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,117,21-06-2023 18:17,1,0.59,OK,OK,0.35,OK,OK,25.17,-0.05,,,6.12,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,118,21-06-2023 18:17,1,0.63,OK,OK,0.28,OK,OK,25.15,0.02,,,6.03,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,119,21-06-2023 18:17,1,0.6,OK,OK,0.26,OK,OK,25.03,-0.03,,,6,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,120,21-06-2023 18:18,1,0.68,OK,OK,0.3,OK,OK,25.2,0,,,6.02,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,121,21-06-2023 18:18,1,0.61,OK,OK,0.34,OK,OK,25,-0.05,,,6.11,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,122,21-06-2023 18:19,1,0.54,OK,OK,0.3,OK,OK,25.24,0.03,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,1
3590,123,21-06-2023 18:19,1,0.78,OK,OK,0.39,OK,OK,24.98,-0.05,,,6.08,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
3590,124,21-06-2023 18:20,1,0.67,OK,OK,0.26,OK,OK,25.13,0.03,,,6,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,125,21-06-2023 18:20,1,0.52,OK,OK,0.27,OK,OK,25.12,-0.03,,,6.05,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
3590,126,21-06-2023 18:20,1,0.63,OK,OK,0.31,OK,OK,25.2,0,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,127,21-06-2023 18:21,1,0.63,OK,OK,0.29,OK,OK,25.05,-0.05,,,6.03,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,128,21-06-2023 18:21,1,0.85,OK,OK,0.25,OK,OK,25.13,0.03,,,6.04,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,129,21-06-2023 18:22,1,0.64,OK,OK,0.34,OK,OK,25.05,-0.05,,,6.13,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,130,21-06-2023 18:22,1,0.7,OK,OK,0.32,OK,OK,25.1,0,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,131,21-06-2023 18:22,1,0.67,OK,OK,0.31,OK,OK,25.07,-0.05,,,6.03,0.22,OK,OK,OK,OK,OK,,,,,,,,,2
3590,132,21-06-2023 18:23,1,0.59,OK,OK,0.27,OK,OK,25.17,0.03,,,6.15,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,133,21-06-2023 18:23,1,0.54,OK,OK,0.44,OK,OK,25.05,-0.03,,,6.02,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,134,21-06-2023 18:24,1,0.65,OK,OK,0.23,OK,OK,25.15,0,,,6.03,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
